"time","x_acc","y_acc","z_acc"
"6.755","-0.005514854431338608","0.97004564011693","-0.8045604788839816"
"6.772","0.09564334404803812","1.2051549571961164","-1.060526121509075"
"6.789","0.5041370511773974","1.1830839951634406","-1.4379776246428488"
"6.805","0.558870950275287","1.2072130587697028","-0.8988532120406627"
"6.822","0.22017317536249756","1.0368833801150321","0.3143652246236801"
"6.839","-0.02553719510482624","1.0069120202213526","1.3166595219165087"
"6.855","-0.03756714878492057","0.8325549857467412","1.650121661198139"
"6.871","-0.0894344064053148","0.4675672428667545","2.353568620994687"
"6.889","-0.06445669008046388","0.25864918262064457","3.036921471789479"
"6.906","-0.01916157739199698","0.19532909535467624","3.385907343417406"
"6.922","-0.10367372496426105","0.20173253265619276","4.26877388177514"
"6.939","-0.18954327849484978","0.10279635760784149","4.743853399968147"
"6.956","-0.17055033566802738","0.10701835921704768","4.573168332004546"
"6.972","-0.1007496542111039","0.277277895244956","4.089406325662136"
"6.989","-0.26217786820344624","0.12104630004763603","4.1474978646248575"
"7.005","-0.1366859138585627","0.03529167813360691","4.265383070293069"
"7.022","0.13289559079804458","-0.4412269329518079","4.747161209341884"
"7.039","0.2183331004537642","-0.4814093057364225","4.593534243685006"
"7.056","0.07521751887388527","0.06547755756080151","3.08669701782763"
"7.072","0.0002563128486275673","0.3243178788393736","2.378156534284353"
"7.089","0.07753412525318562","0.42411505463123317","1.4057453340798616"
"7.105","0.2596682234700769","0.25526538540124893","0.5423223318606615"
"7.122","0.35002719737440346","0.1743073501139879","0.2834861022353172"
"7.138","0.40641390518061815","0.44368893915116786","-0.5074819046258926"
"7.155","0.09267948014060966","0.6926935105919838","-1.0310364076524972"
"7.172","-0.047465478997491296","0.6394482426166535","-1.2661644294321537"
"7.188","-0.06989975791722536","0.5648246710479259","-1.2365168946653604"
"7.205","0.023647381036542355","0.3090063279390335","-1.0201251375377178"
"7.221","0.13600151179097592","0.25835750619769093","-0.8676374050438403"
"7.239","0.07522374768527224","0.26687515917420385","-0.6417413219898939"
"7.255","0.07623641359284519","0.283635739839077","-1.0728870059102773"
"7.271","0.037544900420494375","0.1854535980284214","-1.3665882126897573"
"7.288","0.0013205262803472578","0.3621288463175297","-1.405555948987603"
"7.305","-0.03188725825129077","0.5124111777216196","-1.7113316244423389"
"7.321","-0.11691562998369336","0.36274200977981086","-1.528780762118101"
"7.339","-0.12985321829430757","-0.13110066107213497","-1.3074889579892157"
"7.355","0.0035865897824987765","-0.3547591943323612","-1.55319565692842"
"7.371","0.017913842353224754","-0.3206815681636333","-1.6638889052659271"
"7.388","0.10841266311965882","0.029008652341365813","-1.427348678600788"
"7.405","-0.05695055223405361","-0.11347907966375351","-1.4507839147239923"
"7.421","-0.07277443657070398","-0.1910217535495758","-1.6700076804071664"
"7.438","-0.057611792621761554","-0.22343524589836597","-1.6367454622745512"
"7.455","-0.043902708481997246","-0.33837796837389467","-1.4885405216664076"
"7.471","0.08280132506638765","-0.3605179039895534","-1.5119687435269356"
"7.488","0.133593208540231","-0.23242869969308375","-1.4738491484910248"
"7.505","0.07664068354479968","-0.03984744174182415","-1.6305986300826072"
"7.521","0.0975637907166034","-0.044701311513781546","-1.4658382759928703"
"7.538","0.10610792984124272","-0.17558277687728405","-1.0437480051875114"
"7.555","0.1256209327531047","-0.1536772345393896","-0.5776052421659231"
"7.571","0.09781232211757451","-0.1423451086640358","-0.2868190460503101"
"7.588","0.042183830533828584","-0.041508068430423734","0.32043139279484745"
"7.605","0.04406389039307832","-0.012399462845921515","0.8557423845887183"
"7.621","0.05196867216825485","-0.026694530180096626","0.9741220957756042"
"7.638","0.08013345756400377","-0.004590834921598434","0.8786030356943607"
"7.655","0.04933722768612206","0.12037526891827582","0.9594149405092001"
"7.671","0.05483893037494272","0.0546416907697916","1.0202338586091995"
"7.688","0.03720339350644499","0.024684943923354147","0.8825269311398267"
"7.705","0.0026017069309949873","0.043747956311702724","0.47237902706265444"
"7.721","-0.09155501528847962","0.17887129702866075","0.19329495917856693"
"7.738","-0.14436718907617033","0.16496727483868598","0.1784942804098129"
"7.755","-0.17728198201060294","0.15610475394725798","0.07667407435774802"
"7.772","-0.11656864317692815","0.05582943924963474","0.08594108439683913"
"7.788","-0.10058220695601776","0.0015700257956981658","0.061821957662701606"
"7.805","-0.08583309397771954","-0.16829320439100265","0.08149228829443454"
"7.821","-0.08368446457646787","-0.1360147365987301","0.48117725054621696"
"7.838","-0.053841334172338245","-0.10306699124276637","0.7618868738055229"
"7.855","0.005026194131560623","-0.038869536620378495","1.242267421016097"
"7.871","0.04411550641588401","-0.16291735657155512","1.391850079718232"
"7.888","0.09891571678221225","-0.036438510081171986","1.6138520779430865"
"7.905","0.21542371581308542","0.07471124985218047","2.0442378834068773"
"7.921","0.2958342732854187","-0.2359218025058508","2.000564161375165"
"7.938","0.3046141573946923","-0.12222703426480293","1.8050000882208346"
"7.955","0.12726922968309373","0.3569306931525469","1.5621312430560588"
"7.971","-0.08359444820545613","0.7125032496944069","0.9728127667427062"
"7.988","-0.13487071766275913","0.7568222838923334","0.4647551080554723"
"8.005","-0.16855861386153845","0.6562734129503369","0.06875321823060512"
"8.021","-0.0964276262935251","0.38476913267076013","0.1186906768321991"
"8.038","-0.2500220413876697","0.14443828155100344","0.020975568011403083"
"8.055","-0.28515403544753787","0.26333354104459283","-0.17187924618422984"
"8.071","-0.33463176758289337","0.13869126233160495","-1.0051777437746525"
"8.088","-0.26981643679048867","0.0799102797999978","-2.3745593865752217"
"8.105","-0.2177323580816388","0.06690759036391973","-2.777750895643234"
"8.122","0.11472111561410128","-0.0723223088890314","-2.684599733737111"
"8.138","0.16758761340491474","-0.3875102480724454","-2.1306103449583054"
"8.155","0.19948957603499293","-0.5452668608799577","-1.91994865591526"
"8.171","0.32398696638457475","-0.7587251949042081","-2.104369988286495"
"8.188","0.48204628846570846","-0.5537561645448208","-2.6589994285345075"
"8.205","0.5012313197985291","-0.38665304672122","-2.9071406611442563"
"8.221","0.6350039034936577","-0.49320612651407714","-3.2095103275477883"
"8.238","0.6644109805680811","-0.4968249015331268","-3.168203334647417"
"8.255","0.6136109137877822","-0.39589755266755816","-3.0200691211879254"
"8.271","0.4834497985880822","-0.25577859562039373","-2.6469272979468106"
"8.288","0.1969415720526129","-0.11512509330511092","-2.096809197643399"
"8.305","0.08646108968295156","0.015168343037366866","-1.575890888339281"
"8.321","-0.2882031208198517","0.26223727024048565","-0.6646984192073345"
"8.339","-0.361238619479537","0.38662557419240473","-0.5604962864547968"
"8.355","-0.20696005804613232","0.4343921184957027","-0.814843387967348"
"8.371","0.017455540659092366","0.31189883451014755","-0.521748330387473"
"8.388","0.1827255613040179","0.16938187641054392","0.534990089276433"
"8.405","0.2055118685318157","0.014299743509292601","1.112293133625388"
"8.421","0.2900844593207352","-0.023268062862753867","1.7994366088747977"
"8.438","0.09913889454621821","0.27742344119548795","2.4421441455483435"
"8.455","-0.00949253502381034","0.4994476512521505","2.8199843557387587"
"8.472","-0.09569850830137729","0.5417565146714448","2.6870675851553676"
"8.488","-0.0974315426390618","0.6233399883806705","2.028348824879527"
"8.505","-0.08462941727638244","0.4563181190997362","1.4492968910366295"
"8.521","-0.0992752342769876","0.4631622859060764","1.1943354570180178"
"8.538","0.0012924874959513544","0.292684723213315","1.1203133584737777"
"8.555","-0.05745649246219545","-0.18011866674125193","1.19397714509964"
"8.572","-0.12085329822618514","-0.22051146740615366","1.0179378566265105"
"8.588","-0.23257811810113488","0.044510172855854034","0.32222353690862654"
"8.605","-0.1606434933554381","0.11547989809215069","-0.23304653933048247"
"8.621","-0.1255676225301344","0.06385550931692123","-0.30529987463653085"
"8.638","0.014912724308483302","-0.11870821248888969","-0.2989011135101318"
"8.655","0.038768377800844606","-0.24076339731812477","-0.4106120144575834"
"8.671","0.04196783142928034","-0.20968904461860655","-0.4811036007881164"
"8.689","-0.012628120502643286","-0.06856617122590541","-0.44096974332034583"
"8.705","0.023807174708135426","-0.0924438904196024","-0.3958271177798509"
"8.721","0.05191219274066388","-0.11434475658237933","-0.377398896163702"
"8.738","0.09636614189725369","-0.06496902351677418","-0.1760159075975418"
"8.755","0.09104845400582999","-0.20893442685902117","-0.0746492905318737"
"8.771","0.07701295092329383","-0.22043431051671503","-0.15323650503456593"
"8.788","0.10562270360756665","-0.15712532916665076","-0.20979718116819857"
"8.805","0.06309345716955139","-0.057362640166282654","-0.20855624119639396"
"8.821","0.019658019139431417","0.025956863555312154","-0.0863128403186798"
"8.838","-0.05659027668745257","0.07591068876981735","0.19626140776872633"
"8.855","-0.11018957313168794","0.10398761321902275","0.19914602329432962"
"8.871","-0.09466719249226152","0.11713117243051528","0.23659458720088003"
"8.888","-0.08017036464144475","-0.011005962660908699","0.11213643288314341"
"8.905","-0.06747048494368792","0.05574760618507862","-0.06756079357564448"
"8.921","-0.06782203832771629","-0.012222352713346481","-0.12021160278916358"
"8.938","-0.03288589563351124","-0.07012509110569953","-0.09029401890933512"
"8.955","0.0037799751964397725","-0.06204641406834125","-0.0050683893054723735"
"8.971","0.05944803160559386","-0.1116623856306076","0.09693360305428504"
"8.988","0.0761652663190849","-0.14711480728387832","0.1439905377835035"
"9.005","0.12262173267081379","-0.16835516371130943","0.289945069116354"
"9.021","0.09616154096955433","-0.15186638572514055","0.2894961563050747"
"9.038","0.10853592417314648","-0.1085381161302328","0.2283826391726732"
"9.055","0.15717676709294318","-0.0588549245506525","-0.01917933224439621"
"9.071","0.16225597005337475","-0.08066460529863834","-0.4441752613633871"
"9.088","0.18097473558131605","-0.060541270202398294","-0.6801040781319141"
"9.105","0.14422219111490994","-0.13084405596256254","-0.6547305674225091"
"9.121","0.001405884742550552","-0.18938976843357086","-0.4681219541400671"
"9.138","-0.05329195666126907","-0.07907938193380833","-0.432043509542942"
"9.155","-0.19842673257645219","0.10593173302412033","-0.2888911761492491"
"9.171","-0.23523031311035156","0.1836760669618845","-0.09265490282177924"
"9.188","-0.2222277332721278","0.18489830223321913","-0.039709494575858116"
"9.205","-0.16333868725616485","0.1559644686937332","-0.1421574771374464"
"9.221","-0.11635693665500729","0.05310556724369526","-0.29713585740327836"
"9.238","-0.09321998935863375","0.02886719804406166","-0.32956279375553127"
"9.255","-0.04221628976501524","-0.04099719629883766","-0.2526964116960764"
"9.271","0.003017356793489307","-0.01150865148603916","-0.08610942670106887"
"9.288","0.04691926155788824","-0.005789104795455933","-0.038030163186788556"
"9.305","0.08149121058220044","-0.05304536148905754","0.04071428770422935"
"9.321","0.05779924148526042","-0.05578560010790824","0.043615854364633555"
"9.339","0.04263086191527545","-0.051182490226626395","0.06677987233102321"
"9.355","0.0583462626424618","-0.08980360504388808","0.09686696755886078"
"9.372","0.05617187774544581","-0.14386369653344153","-0.06803834795951842"
"9.388","0.06454509901627897","-0.012545593318343162","-0.21297756476998328"
"9.405","0.08067899915017188","0.04630348601341247","-0.2256651969075203"
"9.421","0.03750566438864916","0.015368249523639677","-0.06928805575966834"
"9.438","0.0011379179887473583","-0.05604629687070846","0.014990648382902145"
"9.455","-0.013890523387584834","-0.03231470814943314","0.025862755531072614"
"9.471","-0.032114509402215476","-0.022532734325528145","0.0619441227376461"
"9.488","-0.0545964633885771","-0.05940028347373008","0.07807049715220928"
"9.505","-0.07470456438306719","-0.033844986456632614","0.07394026547968387"
"9.521","-0.07250480758277698","0.041269583499431606","0.03202946146726608"
"9.538","-0.05468384941108524","0.036894437155127524","0.03432078727483749"
"9.555","-0.043895328893139955","-0.010109306082129477","0.008562661162018776"
"9.571","-0.011290917082130909","-0.10509294411242008","-0.05369768791794777"
"9.588","-0.004266242609731853","0.006144494104385376","-0.1232259821742773"
"9.605","-0.00020525851482525466","0.01305412736237049","-0.14293606029450892"
"9.621","0.00254380273129791","0.004503741160035133","-0.24488076950907706"
"9.638","0.022858002490829674","-0.008563830205798149","-0.19530162282586097"
"9.655","0.036639202018734066","-0.06597615473270416","-0.10959902336001395"
"9.671","0.003087773414887488","-0.09689385556578635","-0.10690554649233817"
"9.688","-0.03656988137587905","0.06870704100131989","-0.19472645328640936"
"9.705","-0.05441074982443824","0.13745324496924877","-0.2583855632483959"
"9.721","-0.10900885718083009","0.21676585113704203","-0.609621844151616"
"9.738","-0.1321134548438713","0.00032850130200386043","-0.9043652534604072"
"9.755","-0.1393583296719007","-0.09563537993729114","-0.9356523721277713"
